CustomerID,Gender,Age,Location,MembershipPeriod,PreferredCategory,VisitFrequency,AvgSessionTime,PagesViewed,PurchaseFrequency,AvgOrderValue,TotalSpent,LastPurchaseDaysAgo,DiscountUsed,CustomerSatisfaction,ReturnCount,ComplaintHistory,AppUsage,CartAbandonRate,CLV,ChurnRisk
C2858,Male,29,Kolkata,56,Beauty,22,7.7,14,3.98,5819.51,23272.39,109,0,4,5,4,High,0.72,117345.63,1
C2859,Male,26,Jaipur,28,Electronics,29,44.75,18,4.98,1057.51,5349.31,5,1,1,9,4,High,0.05,10716.91,1
C2860,Male,30,Hyderabad,13,Electronics,27,16.07,7,1.16,4431.75,5526.55,46,1,1,1,4,High,0.59,4456.65,1
C2861,Female,43,Delhi,15,Home Decor,16,41.64,5,6.44,5773.75,35275.82,132,1,3,9,2,Medium,0.96,48390.21,1
C2862,Male,55,Delhi,6,Electronics,5,10.17,8,12.86,5020.27,64702.28,14,0,1,10,0,Low,0.63,24258.96,0
C2863,Female,59,Jaipur,52,Electronics,11,10.08,15,5.99,3564.41,20372.79,11,0,5,0,0,Medium,0.96,102746.94,0
C2864,Female,30,Surat,12,Fashion,4,26.31,5,13.67,2210.7,31916.09,22,1,4,7,4,High,0.38,39183.03,0
C2865,Male,56,Ahmedabad,19,Books,28,4.18,13,13.08,2134.37,29464.84,106,1,1,6,3,Low,0.46,36005.36,1
C2866,Female,45,Jaipur,32,Toys,13,36.44,19,1.4,7437.52,11365.13,5,1,1,1,1,Low,0.5,22183.85,0
C2867,Female,36,Chennai,11,Grocery,8,20.9,2,4.93,2107.5,10279.47,140,1,2,1,3,Medium,0.92,7651.54,1
C2868,Female,41,Chennai,38,Electronics,7,32.07,5,13.7,7710.52,98422.5,149,0,1,4,2,Medium,0.38,253487.67,1
C2869,Male,36,Delhi,33,Toys,11,9.51,5,0.93,1918.74,1925.9,79,1,1,3,0,High,0.98,4249.76,1
C2870,Male,30,Surat,2,Grocery,11,29.62,6,11.6,3258.99,40757.57,24,1,5,11,1,Low,0.54,7128.74,0
C2871,Female,30,Mumbai,55,Toys,26,27.55,16,13.64,394.89,5100.47,13,0,1,3,4,Medium,0.22,18398.91,1
C2872,Female,45,Surat,15,Electronics,17,34.49,2,11.67,7254.21,80868.58,96,0,2,8,4,High,0.1,91937.88,1
C2873,Female,19,Chennai,36,Grocery,22,14.79,5,11.29,1103.51,11993.71,26,1,2,10,2,Medium,0.17,28450.96,0
C2874,Male,27,Surat,5,Beauty,14,42.13,15,12.73,3051.44,38469.98,40,0,2,0,2,Medium,0.04,13886.99,1
C2875,Female,39,Surat,15,Beauty,2,43.34,1,10.15,6787.39,73425.7,26,0,1,9,2,High,0.69,72646.8,1
C2876,Male,30,Ahmedabad,43,Grocery,20,39.33,19,6.63,6397.61,39399.26,173,1,3,8,2,Low,0.52,148402.51,1
C2877,Female,26,Delhi,10,Books,21,26.6,3,1.41,6779.56,9942.29,30,1,3,11,4,High,0.74,7574.06,0
C2878,Male,50,Ahmedabad,17,Electronics,8,20.07,19,11.93,7338.63,84972.39,64,0,5,2,4,Low,0.78,156544.06,0
C2879,Female,31,Mumbai,34,Fashion,22,4.49,15,13.63,7315.25,93637.96,111,1,3,7,2,Low,0.93,288017.14,0
C2880,Male,37,Mumbai,52,Toys,27,42.73,3,7.92,6232.84,47769.03,73,1,5,4,4,Medium,0.12,244066.04,0
C2881,Male,32,Chennai,24,Books,2,42.93,8,8.22,4784.66,39591.65,88,0,5,9,2,High,0.19,101770.93,0
C2882,Female,49,Kolkata,10,Grocery,21,2.8,15,6.35,4623.93,31836.66,124,0,2,2,1,Low,0.55,20439.77,1
C2883,Male,50,Jaipur,52,Books,15,17.35,1,12.92,399.48,5293.69,166,0,4,8,2,Low,0.13,29035.56,0
C2884,Male,34,Pune,30,Toys,5,39.84,6,0.71,5863.79,4252.45,146,0,5,8,2,Low,0.09,12333.68,0
C2885,Male,41,Delhi,3,Sports,6,5.48,17,9.56,2045.41,18023.97,137,0,1,7,1,Low,0.67,3620.01,1
C2886,Female,47,Kolkata,51,Fashion,17,10.45,16,13.66,6680.97,83592.41,128,1,2,2,0,Low,0.72,336608.32,0
C2887,Female,30,Delhi,37,Toys,8,44.08,13,2.0,4564.29,8452.09,38,0,1,2,3,Medium,0.84,22973.93,1
C2888,Male,64,Jaipur,3,Sports,19,38.43,1,14.41,7901.81,104654.44,149,1,1,9,2,Low,0.92,23256.08,1
C2889,Female,33,Jaipur,40,Toys,5,41.22,3,14.53,1919.11,28310.55,71,1,3,11,1,Medium,0.44,94515.37,0
C2890,Female,19,Bangalore,5,Toys,23,8.11,6,13.98,5870.68,81294.31,140,1,1,10,1,Medium,0.98,27206.32,1
C2891,Male,34,Ahmedabad,28,Grocery,19,11.09,3,7.21,4516.01,29336.9,36,1,5,9,4,High,0.04,86702.7,0
C2892,Female,49,Chennai,44,Electronics,14,28.03,15,6.05,7474.91,43876.16,122,1,1,2,2,Low,0.87,135653.31,1
C2893,Female,60,Bangalore,14,Books,10,23.57,15,10.74,2348.15,23339.62,11,0,1,10,1,Medium,0.32,24566.94,0
C2894,Female,25,Mumbai,39,Books,13,14.84,11,5.12,757.67,4257.98,128,1,3,5,0,High,0.92,13657.95,1
C2895,Male,20,Pune,11,Sports,22,40.01,6,1.49,4487.77,6633.49,27,1,1,11,0,High,0.22,4484.03,0
C2896,Female,29,Chennai,8,Books,5,40.76,6,13.57,4316.42,57708.41,74,0,5,1,3,Medium,0.74,44560.24,0
C2897,Female,37,Mumbai,37,Grocery,7,14.54,9,9.71,2700.15,26974.46,81,1,5,8,4,Medium,0.43,102376.45,0
C2898,Male,33,Surat,8,Fashion,10,8.7,14,3.5,7896.34,26847.28,107,0,1,1,4,Medium,0.38,15550.97,1
C2899,Male,31,Ahmedabad,12,Electronics,11,8.41,11,0.77,836.78,672.09,65,1,5,9,4,Medium,0.06,728.65,0
C2900,Male,33,Ahmedabad,15,Sports,3,22.83,6,10.99,4685.3,55660.13,162,0,5,7,2,Low,0.71,72366.87,1
C2901,Male,60,Ahmedabad,19,Books,13,7.72,18,12.87,2303.67,29641.69,127,0,3,9,0,Medium,0.18,45695.67,0
C2902,Female,50,Bangalore,48,Grocery,2,22.35,15,6.38,314.72,1960.9,34,1,2,3,2,High,0.46,5863.64,0
C2903,Male,47,Hyderabad,46,Electronics,4,21.86,9,1.67,7906.44,13261.58,64,0,2,3,1,Medium,0.14,42357.05,1
C2904,Male,29,Kolkata,28,Electronics,3,40.02,11,9.91,4008.42,40546.14,17,0,4,4,3,Low,0.6,115003.05,0
C2905,Female,32,Jaipur,7,Beauty,15,14.74,2,4.81,6900.37,35498.88,179,1,2,0,3,High,0.23,16600.29,1
C2906,Male,35,Pune,40,Electronics,4,26.11,6,2.59,6768.52,17160.5,105,1,1,3,2,Medium,0.59,46093.9,1
C2907,Female,45,Jaipur,7,Toys,23,33.97,14,7.9,6554.54,47135.41,89,1,5,5,3,Medium,0.95,37237.85,0
C2908,Male,40,Hyderabad,30,Grocery,21,27.62,14,7.49,3834.43,29470.81,108,1,2,11,2,Medium,0.92,62654.71,1
C2909,Male,31,Surat,18,Fashion,4,43.02,13,7.99,7198.63,63117.81,176,1,3,9,4,Medium,0.2,94192.27,1
C2910,Male,47,Surat,24,Home Decor,15,27.9,5,12.45,3128.0,41702.65,139,1,4,1,1,Low,0.1,85446.82,0
C2911,Male,50,Surat,6,Beauty,6,40.78,9,7.53,3444.58,27277.4,148,0,1,10,4,Medium,0.04,9341.48,1
C2912,Male,62,Chennai,58,Grocery,23,12.54,11,13.56,2268.93,28776.1,68,1,2,2,3,Medium,0.83,129908.9,1
C2913,Female,32,Mumbai,51,Grocery,28,26.11,7,12.71,3750.26,50035.93,162,1,5,10,1,High,0.25,244812.67,0
C2914,Female,24,Mumbai,4,Grocery,27,25.36,2,9.94,7896.05,71917.03,42,1,3,3,0,Low,0.28,27210.83,0
C2915,Male,32,Surat,55,Sports,5,44.55,12,1.32,4713.95,6214.85,169,1,2,2,2,High,0.23,24698.24,1
C2916,Female,59,Pune,3,Books,12,10.79,5,13.04,6699.45,85105.17,145,1,5,8,1,Low,0.84,25857.87,0
C2917,Female,63,Bangalore,49,Sports,7,8.06,2,13.63,2327.74,34298.81,12,1,2,5,2,Medium,0.98,102411.69,0
C2918,Female,55,Pune,54,Toys,3,28.3,14,5.94,7660.59,42408.14,68,1,1,10,1,Medium,0.76,152903.44,0
C2919,Male,63,Pune,51,Fashion,7,11.62,7,8.13,401.43,3452.19,41,1,4,4,3,High,0.82,17995.45,0
C2920,Male,61,Mumbai,59,Toys,12,29.48,5,4.57,7462.89,31025.77,142,1,5,4,4,Medium,0.62,207164.92,1
C2921,Male,28,Ahmedabad,47,Grocery,15,43.82,4,0.71,7214.63,5329.08,4,0,4,1,3,High,0.53,22535.7,0
C2922,Female,46,Pune,58,Books,19,42.7,10,7.45,818.64,5847.32,126,0,4,11,0,Medium,0.72,35796.44,0
C2923,Female,48,Pune,6,Toys,6,11.94,16,2.38,4957.32,12921.43,77,0,3,8,3,High,0.04,5696.47,0
C2924,Male,42,Jaipur,26,Sports,8,9.35,6,3.16,6346.38,20743.41,74,1,5,1,1,Low,0.06,48462.54,0
C2925,Male,41,Ahmedabad,44,Sports,29,26.11,6,7.47,3409.32,24494.28,142,1,3,4,0,Medium,0.69,87439.79,1
C2926,Female,36,Mumbai,51,Sports,6,27.23,9,13.07,1007.3,12469.02,9,0,4,6,1,High,0.34,67939.34,0
C2927,Female,19,Bangalore,38,Fashion,26,30.48,1,12.75,6686.38,87626.6,171,1,1,2,4,Medium,0.49,218751.13,1
C2928,Female,39,Kolkata,11,Fashion,27,33.88,16,14.49,3892.04,53832.26,148,0,1,7,2,High,0.78,43755.02,1
C2929,Female,37,Mumbai,52,Grocery,3,27.84,17,7.5,2327.03,16359.5,1,1,2,4,4,Medium,0.58,57453.25,0
C2930,Male,50,Mumbai,29,Beauty,28,6.81,13,8.5,845.59,7399.79,108,1,2,9,4,High,0.81,15051.54,1
C2931,Female,25,Pune,20,Toys,5,35.98,6,12.42,5229.32,67861.56,93,1,5,11,4,Low,0.42,130379.86,0
C2932,Female,42,Jaipur,10,Grocery,9,5.42,2,10.65,625.72,6314.77,72,1,1,2,1,Low,0.29,4179.76,1
C2933,Male,63,Hyderabad,26,Sports,24,2.86,8,3.15,6391.42,20277.42,17,0,4,2,2,Medium,0.23,51437.85,0
C2934,Female,26,Surat,48,Home Decor,16,35.1,4,6.27,6234.79,40371.46,89,1,1,2,1,High,0.13,135686.84,1
C2935,Female,51,Delhi,27,Toys,22,25.58,9,13.97,2786.66,42370.37,20,0,5,10,0,Medium,0.04,104650.84,0
C2936,Male,40,Jaipur,50,Books,16,32.04,7,2.62,3936.61,10939.84,59,1,2,11,1,Medium,0.05,36956.25,0
C2937,Female,22,Hyderabad,14,Sports,9,18.46,1,3.54,5452.99,18997.87,141,0,2,2,4,Medium,0.27,16790.94,1
C2938,Female,42,Pune,36,Electronics,18,2.48,14,6.31,7685.25,51834.26,121,1,3,3,3,High,0.28,157526.46,1
C2939,Female,25,Pune,59,Home Decor,13,16.23,2,14.13,4305.16,60122.54,77,1,2,9,3,Low,0.38,235951.98,1
C2940,Male,33,Bangalore,12,Home Decor,11,28.15,8,2.15,7974.43,15876.73,175,1,4,0,1,Medium,0.59,22368.61,1
C2941,Male,62,Hyderabad,52,Books,25,11.71,11,10.26,2803.31,27847.91,50,1,5,11,4,Medium,0.76,160512.5,0
C2942,Female,32,Chennai,59,Grocery,10,31.58,5,2.42,4353.99,11178.81,94,0,2,2,4,Medium,0.2,42770.11,1
C2943,Male,18,Surat,23,Sports,29,36.16,18,8.11,1190.24,10532.81,168,0,2,9,3,High,0.76,15312.69,1
C2944,Female,39,Delhi,21,Sports,10,21.53,12,8.28,4584.58,41631.72,135,0,4,9,2,Low,0.14,75117.15,1
C2945,Female,20,Bangalore,8,Beauty,6,39.66,19,1.12,4429.61,5099.18,55,0,2,4,2,High,0.99,2700.37,1
C2946,Male,55,Jaipur,39,Electronics,16,38.76,5,14.33,6835.87,97533.7,51,0,4,7,4,Medium,0.29,385818.09,0
C2947,Female,31,Jaipur,58,Grocery,25,39.76,7,12.2,7973.45,90701.34,76,1,2,7,0,High,0.84,363657.62,0
C2948,Female,53,Hyderabad,9,Fashion,12,30.42,2,4.89,7893.57,35531.08,130,0,4,8,0,Medium,0.19,34778.66,0
C2949,Male,35,Surat,24,Grocery,4,15.11,17,2.39,2119.52,5084.4,14,0,2,8,0,Low,0.95,8800.69,0
C2950,Female,64,Surat,31,Toys,5,22.69,13,5.51,2906.03,16741.68,106,0,5,5,0,Medium,0.83,44726.78,0
C2951,Female,58,Jaipur,25,Toys,2,32.55,11,13.47,2414.86,31382.67,145,1,3,9,0,High,0.36,66643.76,1
C2952,Female,35,Chennai,17,Home Decor,19,11.05,5,2.42,1837.53,4602.17,77,0,3,6,3,High,0.42,6090.06,1
C2953,Female,20,Pune,42,Grocery,1,33.77,13,5.57,1456.05,8225.06,129,0,1,11,4,Medium,0.0,24803.33,1
C2954,Male,27,Surat,29,Beauty,4,25.57,13,7.67,4240.43,35391.09,119,0,3,10,1,High,0.25,86049.51,1
C2955,Female,56,Hyderabad,3,Grocery,12,6.13,8,0.98,7018.24,6478.35,111,0,4,11,3,Medium,0.29,2098.71,0
C2956,Female,64,Jaipur,21,Beauty,2,25.96,11,4.39,4841.98,21643.41,1,1,4,3,3,Medium,0.45,45084.66,0
C2957,Female,18,Pune,57,Home Decor,12,4.87,8,9.14,7019.51,63052.19,111,1,3,2,4,Low,0.14,329327.99,1
C2958,Female,44,Ahmedabad,8,Beauty,16,2.62,10,5.2,7688.11,38071.82,26,0,4,10,2,Low,0.48,28826.13,0
C2959,Male,44,Mumbai,14,Books,2,40.25,11,13.12,3250.19,41425.41,116,1,5,2,3,Medium,0.67,60443.11,0
C2960,Female,28,Pune,58,Books,17,23.07,1,14.08,6734.64,90927.14,174,1,4,1,3,Low,0.37,497689.33,1
C2961,Male,22,Surat,39,Toys,26,25.36,7,6.9,702.98,4877.38,13,0,5,7,1,Medium,0.23,20688.45,0
C2962,Male,24,Mumbai,16,Sports,28,14.04,8,8.21,4004.26,33256.68,34,1,5,6,0,High,0.55,50708.04,0
C2963,Male,36,Surat,18,Fashion,2,25.34,6,9.65,3135.88,32473.58,62,1,5,7,3,Medium,0.03,54696.85,0
C2964,Female,46,Hyderabad,31,Home Decor,4,9.26,14,10.14,1877.36,20107.44,73,1,2,5,0,Medium,0.34,38693.35,1
C2965,Female,32,Kolkata,11,Toys,6,34.06,7,1.42,3675.62,5013.23,51,1,1,9,4,Low,0.53,4128.87,1
C2966,Female,52,Pune,38,Beauty,29,37.4,3,1.28,3716.51,5167.51,41,1,4,11,3,Low,0.34,19884.16,0
C2967,Female,64,Mumbai,20,Electronics,28,38.8,2,13.05,6525.75,91434.9,55,1,2,9,1,Low,0.35,103746.31,1
C2968,Female,54,Hyderabad,53,Home Decor,23,6.59,18,3.69,6990.67,26444.91,156,1,1,4,1,Medium,0.85,95374.02,1
C2969,Female,29,Surat,46,Electronics,7,25.98,3,8.97,5358.52,43438.41,94,1,2,0,4,Medium,0.93,143510.71,1
C2970,Female,47,Pune,53,Fashion,23,36.78,14,9.56,5177.09,46613.84,135,0,4,7,0,Low,0.83,243377.64,0
C2971,Male,37,Hyderabad,45,Beauty,15,7.51,18,2.88,1148.4,3498.77,2,1,5,1,2,Medium,0.1,14601.78,0
C2972,Male,54,Surat,4,Home Decor,20,6.28,13,11.54,4729.52,54073.93,2,1,2,0,4,Medium,0.29,16004.35,0
C2973,Female,20,Kolkata,20,Home Decor,12,37.13,8,13.06,2413.22,29158.9,156,1,1,8,2,High,0.71,40825.14,1
C2974,Female,26,Kolkata,31,Fashion,5,36.26,4,4.64,2569.67,11704.5,54,0,1,10,1,Medium,0.97,23544.38,1
C2975,Male,58,Delhi,20,Sports,14,21.29,15,13.23,1029.76,12838.73,94,0,1,10,1,Low,0.24,19422.6,1
C2976,Male,56,Bangalore,11,Electronics,16,6.72,12,1.68,5196.18,9414.97,58,1,2,7,3,High,0.9,6872.78,1
C2977,Female,43,Hyderabad,50,Home Decor,11,24.19,14,12.11,4795.32,62592.28,175,0,1,10,1,Medium,0.74,187333.03,1
C2978,Male,19,Bangalore,1,Grocery,12,18.98,7,9.78,1996.1,19080.91,61,0,3,8,0,High,0.98,1561.32,0
C2979,Female,40,Delhi,44,Electronics,19,24.3,12,8.96,2325.38,19324.39,104,1,1,4,1,Low,0.09,62917.47,1
C2980,Female,40,Chennai,18,Toys,17,20.92,9,3.84,6252.11,23330.26,168,0,1,2,3,High,0.39,27110.98,1
C2981,Male,38,Pune,39,Beauty,24,26.45,10,5.75,6405.59,34097.28,18,0,2,10,4,Low,0.48,95451.1,0
C2982,Male,33,Surat,44,Fashion,26,33.27,8,13.7,4096.75,53925.87,142,0,4,7,3,Medium,0.67,229237.91,0
C2983,Female,26,Jaipur,33,Toys,27,35.32,2,7.25,1447.32,11062.18,25,0,2,3,4,Low,0.65,22183.32,1
C2984,Female,30,Bangalore,54,Electronics,7,29.91,16,9.12,728.06,6363.62,138,0,2,0,3,Low,0.91,22935.48,1
C2985,Female,45,Bangalore,36,Grocery,9,10.55,18,14.07,2390.31,33928.98,100,0,3,8,1,Medium,0.84,104827.87,1
C2986,Female,44,Hyderabad,18,Books,14,19.08,10,7.26,5930.13,39771.03,48,0,4,10,2,Medium,0.06,74120.39,0
C2987,Male,34,Pune,47,Grocery,26,5.06,6,6.13,4926.29,29277.87,176,1,2,3,0,Medium,0.49,102162.1,1
C2988,Female,55,Hyderabad,31,Toys,20,21.42,6,13.45,5829.42,71186.69,53,0,3,11,2,Medium,0.41,222116.07,0
C2989,Female,53,Kolkata,35,Fashion,12,43.72,13,13.71,3932.46,54433.42,137,0,2,1,0,Medium,1.0,115258.96,1
C2990,Female,18,Bangalore,39,Toys,15,29.59,19,5.64,6111.24,33416.99,139,0,3,9,1,Medium,0.43,109725.95,1
C2991,Male,35,Pune,38,Fashion,12,8.65,17,9.08,4002.2,39043.7,27,1,5,2,3,Low,0.68,132619.08,0
C2992,Female,26,Ahmedabad,15,Books,21,13.55,2,14.47,946.91,13407.34,59,1,1,5,3,High,0.28,13296.19,1
C2993,Female,30,Chennai,47,Electronics,21,4.78,18,1.3,914.91,1203.13,141,1,1,8,4,Medium,0.61,3551.84,1
C2994,Male,57,Surat,6,Beauty,29,9.84,7,1.08,6702.57,7928.84,139,0,2,5,2,Medium,0.21,2827.56,1
C2995,Male,62,Delhi,8,Sports,23,22.98,14,7.99,5148.11,42307.39,57,1,3,11,0,Low,0.6,25455.62,0
C2996,Female,32,Chennai,40,Grocery,13,16.83,15,4.72,2449.28,11561.69,110,0,5,11,3,Low,0.87,44206.06,0
C2997,Male,60,Delhi,22,Fashion,9,10.77,8,8.94,6130.25,50399.53,106,1,1,3,1,Low,0.02,84363.75,1
C2998,Male,61,Bangalore,1,Sports,24,8.3,9,11.0,1345.16,15746.61,24,0,2,0,3,Low,0.5,955.68,1
C2999,Male,63,Chennai,58,Toys,7,30.21,11,1.5,5268.37,8127.59,177,0,2,1,4,High,0.98,28771.03,1
C3000,Female,21,Chennai,13,Sports,1,26.0,3,13.29,7919.04,97003.94,168,0,3,6,3,High,0.16,105085.78,1
C3001,Female,50,Surat,55,Sports,28,38.23,14,4.51,1455.15,6228.91,79,1,4,2,1,Medium,0.18,34997.74,0
C3002,Female,41,Jaipur,24,Beauty,10,9.88,8,6.03,1392.98,8462.91,84,1,2,1,3,Low,0.47,13824.94,1
C3003,Male,53,Surat,21,Fashion,29,38.46,3,5.39,3902.32,19119.72,2,1,5,11,0,High,0.87,41991.04,0
C3004,Female,58,Hyderabad,45,Toys,6,26.85,18,12.68,5248.49,69456.6,143,1,5,5,0,High,0.56,294833.66,0
C3005,Female,27,Jaipur,43,Grocery,26,13.45,14,2.97,504.41,1416.54,48,1,4,3,3,Low,0.51,7024.67,0
C3006,Female,53,Chennai,4,Fashion,15,13.76,8,0.92,4147.47,3807.82,98,0,5,0,1,Medium,0.09,1542.25,0
C3007,Female,37,Jaipur,7,Electronics,15,18.79,17,14.59,940.41,13011.62,46,0,3,8,1,Medium,0.96,8054.8,0
C3008,Male,58,Jaipur,12,Toys,9,21.79,8,14.72,2158.19,31699.85,95,1,2,8,3,Low,0.35,24957.09,1
C3009,Female,62,Hyderabad,59,Grocery,13,5.55,5,4.24,5785.46,23007.89,158,0,3,10,1,Low,0.25,121978.62,0
C3010,Male,61,Pune,13,Toys,23,38.21,12,0.64,5989.26,3905.13,156,1,4,4,0,Medium,0.41,5465.99,0
C3011,Female,28,Bangalore,54,Fashion,1,7.23,2,9.87,5918.94,63215.12,97,0,4,7,0,Low,0.41,299934.47,0
C3012,Male,29,Pune,44,Grocery,9,22.79,17,9.9,801.63,8423.95,169,0,3,5,0,Low,0.46,31671.12,1
C3013,Male,35,Bangalore,16,Electronics,3,18.47,13,14.14,6358.08,85255.63,113,1,1,6,4,Low,0.69,89166.21,1
C3014,Male,47,Pune,6,Home Decor,9,24.03,14,4.83,3627.99,17516.57,21,0,4,5,2,High,0.87,9696.15,0
C3015,Female,61,Pune,14,Grocery,20,40.16,9,3.25,3959.88,12671.7,87,1,2,6,0,High,0.06,12383.2,1
C3016,Male,54,Delhi,51,Home Decor,25,44.53,9,9.44,3531.62,36442.14,42,0,4,2,3,Medium,0.49,161565.09,0
C3017,Female,37,Jaipur,48,Sports,29,2.87,9,8.67,6899.07,63389.73,13,0,3,10,4,Medium,0.41,236598.81,0
C3018,Male,42,Kolkata,59,Books,15,18.91,6,10.91,5535.77,55653.36,45,0,3,2,3,Medium,0.01,310582.21,0
C3019,Male,29,Hyderabad,58,Toys,24,37.16,12,13.33,4150.2,51654.89,90,0,5,9,1,Medium,0.82,323104.47,0
C3020,Female,38,Pune,31,Beauty,7,16.04,10,8.62,6724.01,60302.92,147,1,1,2,2,Low,0.1,108136.79,1
C3021,Male,42,Chennai,36,Electronics,4,29.91,5,2.68,6501.3,16238.19,155,1,3,9,4,High,0.11,50240.72,1
C3022,Male,28,Ahmedabad,37,Grocery,25,44.67,18,9.17,338.84,3387.1,168,0,5,5,1,Low,0.05,10495.59,0
C3023,Female,26,Delhi,41,Electronics,20,29.81,7,5.92,3987.38,25932.52,135,1,5,0,1,Medium,0.2,105029.7,0
C3024,Male,42,Ahmedabad,56,Sports,17,6.78,13,7.06,625.3,4660.4,25,1,2,11,0,High,0.18,17452.48,0
C3025,Male,52,Mumbai,35,Home Decor,22,38.25,1,14.41,2665.34,34772.66,177,1,5,11,3,Low,0.35,147434.64,1
C3026,Male,49,Surat,54,Beauty,4,43.57,6,8.55,6489.55,55293.97,104,0,1,8,1,High,0.66,215133.35,1
C3027,Female,31,Mumbai,10,Electronics,26,32.64,8,2.67,7569.2,19830.14,164,1,2,8,1,Low,0.05,13406.7,1
C3028,Female,18,Bangalore,17,Home Decor,19,20.02,9,6.93,2163.91,15894.26,71,1,3,3,1,High,0.86,22869.78,0
C3029,Female,34,Pune,51,Sports,28,42.78,7,3.81,464.97,1696.07,119,1,3,1,2,Medium,0.33,7788.69,0
C3030,Female,42,Hyderabad,42,Sports,5,43.65,10,2.46,3397.99,8168.68,84,1,5,6,4,High,0.61,35280.76,0
C3031,Male,25,Chennai,30,Sports,16,42.21,8,10.83,2880.42,28658.81,152,0,4,6,0,Medium,0.01,91163.73,0
C3032,Male,22,Kolkata,44,Toys,3,19.71,2,9.61,5512.64,51309.15,92,0,1,5,4,Low,0.37,161021.99,1
C3033,Female,22,Kolkata,55,Books,11,35.96,18,7.72,4111.94,34752.6,113,1,1,7,1,High,0.0,118493.54,1
C3034,Male,58,Delhi,7,Toys,25,30.13,15,6.64,3371.12,24363.67,69,1,5,2,2,Medium,0.17,16026.8,0
C3035,Male,52,Delhi,18,Home Decor,28,9.73,6,5.17,2067.58,11224.41,52,1,1,1,1,Medium,0.45,12570.29,1
C3036,Male,36,Delhi,19,Grocery,22,25.03,14,1.78,6679.3,12857.56,164,0,2,9,3,Medium,0.54,15780.39,1
C3037,Male,40,Delhi,15,Fashion,15,34.15,18,4.84,2212.6,10090.37,179,1,5,0,4,Low,0.15,14718.46,1
C3038,Female,26,Jaipur,39,Electronics,19,40.52,3,12.66,721.46,9356.24,33,1,4,11,0,Medium,0.75,37232.58,0
C3039,Male,47,Pune,44,Books,21,39.09,1,11.86,4647.5,55119.04,53,0,3,2,2,Medium,0.19,211431.85,1
C3040,Female,33,Ahmedabad,22,Fashion,24,8.65,1,14.6,2743.59,39437.06,38,0,1,7,4,High,0.12,58936.74,1
C3041,Male,50,Pune,39,Sports,14,22.99,14,10.01,5785.75,55886.41,172,1,3,11,1,Low,0.33,179313.71,1
C3042,Female,19,Pune,42,Fashion,16,22.57,1,8.53,922.71,8447.36,5,0,4,7,0,Medium,0.55,33184.45,0
C3043,Male,31,Mumbai,57,Home Decor,24,40.65,1,4.79,7740.57,36962.43,118,0,4,6,2,High,0.99,195409.33,0
C3044,Male,63,Hyderabad,56,Toys,6,2.08,4,1.61,1738.81,2924.92,31,0,2,11,1,Low,0.42,10002.3,0
C3045,Female,18,Chennai,54,Sports,5,33.76,12,9.46,3049.34,30034.96,137,0,4,1,1,Low,0.43,153320.62,0
C3046,Female,43,Bangalore,30,Toys,21,28.6,15,7.58,4003.35,28136.68,32,0,4,2,4,Low,0.06,94190.29,0
C3047,Male,42,Hyderabad,20,Books,17,41.63,4,11.51,7153.9,74913.14,169,0,1,6,1,Medium,0.77,102920.52,1
C3048,Male,33,Delhi,32,Sports,16,21.65,10,6.47,5863.56,40516.69,5,0,3,10,1,Medium,0.18,94249.66,0
C3049,Male,32,Ahmedabad,42,Beauty,2,30.28,11,14.79,1415.18,20889.99,179,0,1,7,2,High,0.74,59868.92,1
C3050,Male,43,Mumbai,25,Beauty,28,43.83,6,6.27,3677.32,24486.71,54,1,1,8,1,Medium,0.91,39807.91,0
C3051,Male,64,Jaipur,23,Books,11,33.99,10,5.33,4480.42,22911.4,28,1,5,5,3,Medium,0.77,50351.89,0
C3052,Female,61,Ahmedabad,5,Home Decor,4,4.9,12,13.13,5706.37,80346.66,171,0,5,9,3,High,0.64,33964.56,1
C3053,Male,33,Mumbai,50,Home Decor,6,9.2,3,6.23,4702.97,31238.08,12,1,2,2,0,Low,0.6,90772.79,0
C3054,Male,31,Surat,41,Fashion,27,37.32,15,13.13,3821.48,48988.58,17,1,2,8,3,Medium,0.45,148147.81,0
C3055,Female,46,Jaipur,30,Books,7,16.4,16,0.9,6194.72,5476.79,8,1,4,4,3,Medium,0.14,17303.25,0
C3056,Female,41,Delhi,48,Toys,17,32.35,10,10.54,3211.04,32835.07,18,0,2,11,4,Low,0.78,117421.54,0
C3057,Female,64,Bangalore,39,Electronics,8,32.09,11,1.54,7901.23,11035.85,117,1,2,3,3,High,0.48,32678.73,1
C3058,Male,32,Delhi,57,Books,28,44.73,16,2.65,7597.93,20890.21,10,1,4,8,1,High,0.63,125445.48,0
C3059,Male,36,Ahmedabad,27,Fashion,1,22.2,17,10.65,5746.83,58421.82,39,1,3,9,4,High,0.37,136025.8,1
C3060,Female,25,Delhi,57,Home Decor,25,33.73,14,4.7,7096.11,35913.22,41,1,4,11,3,High,0.2,193872.62,0
C3061,Male,51,Surat,42,Electronics,15,4.1,16,3.55,3327.45,12751.25,108,0,4,1,1,Medium,0.81,50616.29,0
C3062,Male,19,Delhi,37,Books,20,21.89,14,12.12,4777.32,60478.64,44,1,3,9,0,High,0.34,160787.72,0
C3063,Female,44,Mumbai,7,Fashion,12,10.03,6,14.22,2399.44,31947.03,43,1,4,3,4,Medium,0.87,21626.77,1
